Actor2Geo_CountryCode,Year,GoldsteinScale,AvgTone,QuadClass,NumMentions
CG,2016,-1.51,-6.586546453151035,2.09,4.72
CG,2017,2.1933333333333334,-2.71128071262659,1.1333333333333333,4.666666666666667
CG,2019,2.1,-2.034409428713983,1.0,10.0
CH,2005,2.459144893111632,-1.0465434613034736,1.5724465558194773,5.7695961995249405
CH,2006,1.2780645158213906,-0.4499479727178941,1.7849462365591398,5.049462365591398
CH,2007,2.213487475915219,-0.46724758821888907,1.653179190751445,4.9865125240847785
CH,2008,1.776258992805751,-0.5157611793633055,1.8201438848920863,4.938848920863309
CH,2009,0.6806451612903235,-0.5991439115703274,1.859447004608295,4.47926267281106
CH,2014,1.8668699186991842,-0.5094057647782828,1.5711382113821137,5.5060975609756095
CH,2015,1.7096718480138127,-0.9281059036168079,1.5924006908462867,7.141623488773748
CH,2017,1.8393043478260986,-1.0731249702249814,1.828695652173913,4.848695652173913
CH,2018,1.8637820512820498,-0.6580284609175985,1.6282051282051282,6.426282051282051
CH,2019,1.4972222222222187,-1.3920320854511845,1.6681286549707601,6.991228070175438
CI,2005,4.040000000000001,-0.748223668854206,1.6,5.8
CI,2006,4.618181818181817,-0.8961035570862964,2.0,4.2727272727272725
CI,2007,3.175,-0.25824063178432743,1.25,6.5
CI,2008,4.9,-2.4382690250996046,1.0,5.0
CI,2009,-1.881818181818182,-1.5873852576513983,1.8181818181818181,4.2727272727272725
CI,2014,2.8142857142857145,0.6203329453273033,1.2619047619047619,7.619047619047619
CI,2015,1.238853503184714,-1.3494991072113929,1.6114649681528663,7.885350318471337
CI,2016,0.23293413173652697,-2.3016994440815206,1.7305389221556886,6.6946107784431135
CI,2017,0.10638297872340456,-3.19861427719704,2.404255319148936,4.574468085106383
CI,2018,3.0493902439024385,-1.481782165570303,1.3353658536585367,8.548780487804878
CI,2019,1.9951388888888895,-0.45372450608725473,1.4375,8.659722222222221
CJ,2005,-8.75,-9.027891917693186,4.0,5.5
CJ,2006,1.9,-3.69747899159664,1.0,4.0
CJ,2008,1.7,-2.38095238095238,1.0,20.0
CJ,2009,-2.0,-0.8670520231213901,2.0,5.0
CJ,2014,-2.0,-2.962247393432755,2.0,7.5
CJ,2015,1.0,2.6968287313282215,1.5,7.5
CJ,2017,0.4,3.82452193475815,1.0,1.0
CJ,2018,3.733333333333334,2.1865556831890234,1.3333333333333333,3.6666666666666665
CJ,2019,0.6111111111111112,-1.5700704058253256,1.3333333333333333,7.222222222222222
CM,2005,0.6,0.4373300567508721,1.6,3.4
CM,2008,6.1,-2.86269430051814,1.75,3.5
CM,2009,2.6999999999999997,-0.6734006734006801,1.0,4.0
CM,2014,-5.2,-5.468680082896346,2.875,10.75
CM,2015,0.707692307692308,-2.9881642693095665,1.9230769230769231,6.3076923076923075
CM,2016,0.7632183908045977,-0.1864137730770678,1.4482758620689655,4.977011494252873
CM,2017,-5.788888888888889,-2.2415248099066467,3.111111111111111,7.333333333333333
CM,2018,-0.6666666666666666,-0.3666398983026385,2.1666666666666665,8.083333333333334
CM,2019,1.2951219512195127,-1.36911943174433,1.4390243902439024,7.634146341463414
CN,2007,3.0,0.30674846625767,1.0,10.0
CN,2014,-1.05,-2.95233665926515,2.0,3.0
CN,2015,1.6666666666666667,-0.7297987342791002,2.3333333333333335,10.0
CN,2016,4.96875,1.6270448529330364,1.0,2.25
CN,2017,1.0,2.22222222222222,1.0,1.0
CN,2018,1.9,-6.69515669515669,1.0,10.0
CN,2019,3.657142857142857,-1.6124502400311098,1.0,9.571428571428571
CO,2005,0.07407407407407407,-5.388187210115309,2.7314814814814814,4.287037037037037
CO,2006,-1.5081632696852392,-4.432942874661865,2.163265306122449,4.653061224489796
CO,2007,1.2047619047619047,-2.5376886511902796,2.2857142857142856,5.904761904761905
CO,2008,1.0875,-2.6364634481222593,1.90625,6.28125
CO,2009,-0.7333333333333333,-4.096892767314758,1.9166666666666667,4.75
CO,2014,1.4362318840579713,-1.0228108959141902,1.7246376811594204,6.72463768115942
CO,2015,1.8148698884758354,-1.3927964453867903,1.4386617100371748,8.20817843866171
CO,2017,1.019354838709678,-1.7737730587323528,1.5806451612903225,6.129032258064516
CO,2018,1.356431535269711,-1.281710388836186,1.5560165975103735,8.522821576763485
CO,2019,1.4716867469879542,-1.9848371600801151,1.5963855421686748,7.27710843373494
CQ,2018,1.9,0.5008347245409,1.0,5.0
CQ,2019,3.325,-0.7360219368646325,1.0,5.0
CS,2005,1.15,0.24361299390745506,1.75,4.0
CS,2006,2.7875,-3.813306677890009,1.0,2.875
CS,2007,1.0,2.2267206477732797,1.0,2.25
CS,2008,4.0,-5.24822695035461,1.0,10.0
CS,2009,7.119999999999999,-0.44627271950490205,2.0,4.4
CS,2014,0.30000000000000043,-0.5845218113911093,1.5384615384615385,3.6923076923076925
CS,2015,1.0863636363636362,-1.44421412855092,1.7272727272727273,7.181818181818182
CS,2016,1.5756756756756751,-2.684659295096118,1.4324324324324325,5.45945945945946
CS,2017,-0.6250000000000002,1.2834301132374175,1.75,4.25
CS,2018,2.5565217391304347,-0.1863940830399644,1.391304347826087,7.913043478260869
CS,2019,1.5698113207547173,-0.6857891751917079,1.4528301886792452,6.943396226415095
CT,2005,2.4999999999999996,-8.071748878923769,1.0,5.0
CT,2006,-1.8,-4.35902020382621,2.0,7.5
CT,2009,1.0,-2.4734982332155497,1.0,1.0
CT,2014,0.1888888888888888,-2.8143657464490293,2.3333333333333335,4.555555555555555
CT,2015,2.371428571428571,-3.784050201183046,1.2857142857142858,5.9523809523809526
CT,2016,-10.0,-5.977969366020139,4.0,6.0
CT,2017,-0.17499999999999982,-2.756966326259438,2.75,4.25
CT,2018,-4.05,-4.147448568709275,2.5,6.0
CT,2019,1.6000000000000003,-1.2552623268142569,2.0,44.666666666666664
CU,2005,1.9194029850746273,-0.6269751605405993,1.328358208955224,4.537313432835821
CU,2006,2.8763888915379865,0.2771830462207925,1.6666666666666667,4.027777777777778
CU,2007,2.7809523809523804,-1.6193720059892471,1.5238095238095237,2.761904761904762
CU,2008,2.48235294117647,-0.4591714242076786,1.588235294117647,4.235294117647059
CU,2009,2.2969696969696978,-0.725800971699576,1.5151515151515151,3.1818181818181817
CU,2014,2.4598425196850418,-0.4665693975099935,1.3543307086614174,5.511811023622047
CU,2015,1.8622516556291402,-0.6127224470421336,1.4768211920529801,7.23841059602649
CU,2016,2.1546816479400714,-0.05690113865243466,1.3595505617977528,5.52434456928839
CU,2017,1.1624999999999996,-1.8516982866498812,1.671875,6.34375
CU,2018,1.2377777777777776,-2.12454921352357,1.6666666666666667,7.2444444444444445
CU,2019,1.4811965811965808,-1.609980746094114,1.5811965811965811,7.521367521367521
CV,2005,2.8,1.1764705882353,1.0,10.0
CV,2015,2.2600000000000002,0.9198584705164261,1.0,6.6
CV,2016,0.3,0.2771794620151251,1.0,10.0
CV,2017,3.0,-9.271523178807948,1.0,10.0
CV,2018,1.14,0.8463117014486601,1.4,11.2
CV,2019,3.2,-0.4102514902835062,1.0,10.0
CW,2006,2.8,-1.1235955056179798,1.0,4.0
CW,2007,2.8,0.21231422505307998,1.0,10.0
CW,2014,5.2,1.7647058823529398,1.0,2.0
CW,2015,2.56,-0.05898110534577801,1.0,6.8
CW,2016,-1.788888888888889,-3.6745555208607548,2.6666666666666665,4.444444444444445
CW,2017,3.4,3.6217303822937703,1.0,2.0
CW,2018,-8.333333333333334,-0.6920759956291263,3.6666666666666665,6.666666666666667
CY,2005,-2.4,-0.39208578752558093,2.7,4.8
CY,2006,2.4000000019868213,1.3701688701879935,1.0,5.666666666666667
CY,2007,1.2666666666666666,-0.7259325441143581,1.0,5.0
CY,2008,4.822222222222222,-1.7682201446675343,1.5555555555555556,7.222222222222222
CY,2009,1.9,-3.6503278965187476,1.0,2.0
CY,2014,0.78125,-1.1446242343948432,1.6875,4.625
CY,2015,2.908333333333333,-1.1196853169592105,1.1875,10.458333333333334
CY,2016,1.798461538461539,-0.8208802126244555,1.2615384615384615,6.507692307692308
CY,2017,2.2117647058823526,-0.08766550779798278,1.1764705882352942,3.7058823529411766
CY,2018,2.121428571428571,0.4765543400926981,1.2142857142857142,7.678571428571429
CY,2019,2.002352941176471,-0.07130836150543522,1.3764705882352941,8.529411764705882
DA,2005,2.34,0.6344850388182209,1.0,3.3
DA,2006,2.9444444444444446,1.1630579584780254,1.5555555555555556,3.7777777777777777
DA,2007,5.066666666666666,1.2359114223851446,1.7777777777777777,5.222222222222222
DA,2008,-1.1333333333333333,-1.0638690020045114,2.8,1.7333333333333334
DA,2014,2.478333333333334,-2.0509954154813657,1.6166666666666667,5.516666666666667
DA,2015,1.6772727272727292,-1.6061061218413362,1.4727272727272727,7.790909090909091
DA,2016,1.326666666666668,-2.1564317955497376,1.5416666666666667,7.008333333333334
DA,2017,0.4465116279069768,0.2710285385652665,1.8372093023255813,4.5813953488372094
DA,2018,2.0057142857142853,-0.27499053684617913,1.4,8.942857142857143
DA,2019,-0.9519230769230769,-3.1131458930945035,2.048076923076923,8.067307692307692
DJ,2006,1.8833333333333335,-1.7257218119569553,1.0,7.666666666666667
DJ,2007,7.0,-0.21267545725223,2.0,3.5
DJ,2008,4.0,2.9100529100529107,1.0,8.0
DJ,2014,1.0625,-2.191079842557686,2.0,4.75
DJ,2015,0.20476190476190478,-2.8577346104688015,1.8571428571428572,8.095238095238095
DJ,2016,0.5428571428571428,-4.440360398136328,2.0714285714285716,5.571428571428571
DJ,2017,4.633333333333334,1.73606057960047,1.3333333333333333,1.6666666666666667
DJ,2018,1.975,0.7301788341918002,1.0,3.625
DJ,2019,2.8000000000000003,0.10461251436083803,1.0,6.6
DO,2007,1.9,-4.801416829590321,1.0,3.75
DO,2009,3.4000000000000017,4.320617363261582,1.0,3.2903225806451615
DO,2014,-0.4,3.5010940919037203,1.0,2.0
DO,2015,-1.8857142857142857,-0.7469147226404671,2.4285714285714284,7.428571428571429
DO,2016,1.4,-2.670382256984042,1.8,10.0
DO,2017,1.0,0.9433962264150899,1.0,9.0
DO,2018,1.5399999999999998,0.9775213370479541,1.0,13.6
DO,2019,2.058333333333333,-1.9932305477564365,1.375,6.708333333333333
DR,2006,2.3499999999999996,1.92307692307692,1.0,9.0
DR,2007,1.9,5.28455284552846,1.0,2.5
DR,2008,-2.0,-4.45103857566766,3.0,1.0
DR,2014,3.3874999999999997,-1.6320127507952114,1.375,3.5
DR,2015,0.9647058823529411,-0.4696342314458027,1.588235294117647,7.0
DR,2016,-0.2400000000000001,-5.474149401674969,2.2666666666666666,4.6
DR,2017,-4.0,-7.169657082321926,3.6666666666666665,4.0
DR,2018,0.48124999999999973,-0.5171411489981488,2.0,8.0625
DR,2019,0.5499999999999992,-2.1869080329229127,1.7857142857142858,6.857142857142857
EC,2005,2.443749999999999,-2.2846031518299084,1.0,2.75
EC,2006,0.5454545454545454,-1.1015531483567238,1.3636363636363635,3.1818181818181817
EC,2007,2.311111111111111,-3.5498689380968713,1.3333333333333333,3.5555555555555554
EC,2008,0.4666666666666668,-1.6974958192072165,2.6666666666666665,4.333333333333333
EC,2009,-10.0,-7.61061946902655,4.0,2.0
EC,2014,2.483333333333333,2.1283560164794695,1.5833333333333333,4.333333333333333
EC,2015,2.2428571428571447,-0.8709815986790471,1.2527472527472527,7.626373626373627
EC,2016,1.1703125,-0.8904039414092827,1.5625,9.609375
EC,2017,0.5041666666666664,-2.8262665367111546,1.9166666666666667,3.3333333333333335
EC,2018,1.3803921568627457,-2.6598542554249445,1.4509803921568627,8.549019607843137
EC,2019,1.6838235294117643,-2.1180961562223604,1.5735294117647058,7.838235294117647
EG,2005,-1.3065789473684202,-3.712203404866333,2.0,5.2105263157894735
EG,2006,0.4920634920634918,-2.49908365797691,1.4126984126984128,4.761904761904762
EG,2007,-2.486516853932583,-2.2829035306665193,2.449438202247191,4.269662921348314
EG,2008,-2.0519230769230767,-5.392454624273315,2.4423076923076925,3.6346153846153846
EG,2009,-2.1642857142857124,-3.0982903500916583,2.3333333333333335,2.8095238095238093
EG,2014,-0.06505376344086033,-3.5722346458158527,2.1666666666666665,6.102150537634409
EG,2015,1.42914798206278,-1.5479340823447236,1.5201793721973094,7.2757847533632285
EG,2017,1.3577181208053697,-1.368742571478084,1.8053691275167785,4.302013422818792
EG,2018,2.0333333333333354,-0.5584957796901548,1.4234234234234233,7.63963963963964
EG,2019,1.8144444444444439,-0.5257706066651423,1.511111111111111,7.477777777777778
EI,2005,0.2929824561403506,-0.05566903679294475,1.8245614035087718,4.0
EI,2006,0.23725490196078453,-0.5726542201703008,1.8431372549019607,4.470588235294118
EI,2007,2.5015625000000012,0.477745068691958,1.71875,5.1875
EI,2008,0.14883720930232563,-1.6113844367247236,1.6744186046511629,3.883720930232558
EI,2009,-0.696551724137931,-1.7646164703639309,1.9655172413793103,4.517241379310345
EI,2014,1.2652439024390258,-0.818555524265593,1.5670731707317074,4.7926829268292686
EI,2015,0.7429223744292263,-1.4575654006977483,1.6575342465753424,8.38812785388128
EI,2016,0.4784776902887135,-0.7061812240331059,1.7664041994750657,4.826771653543307
EI,2017,1.770000000000002,-0.30628863148830704,1.5045454545454546,4.659090909090909
EI,2018,0.9677777777777776,0.19780654933555827,1.5851851851851853,5.725925925925926
EI,2019,0.5472340425531931,-2.372270456451988,1.8382978723404255,6.770212765957447
EK,2006,-5.0,0.14492753623188,4.0,2.0
EK,2007,7.4,-1.7391304347826002,2.0,2.0
EK,2014,3.0,-0.6594026826437549,2.25,4.75
EK,2017,-7.2,-3.30882352941176,4.0,6.0
EK,2018,3.4,-9.34182590233543,1.0,10.0
EK,2019,4.25,-0.42909593615627006,1.5,2.5
EN,2005,-2.8,-6.771396590131085,3.2,2.6
EN,2006,1.2666666666666666,-2.7025650612379635,2.0,2.6666666666666665
EN,2007,-6.811764705882353,-0.11240813914152709,3.4705882352941178,3.1176470588235294
EN,2008,-2.0333333333333337,-2.1705547001307797,2.0,6.0
EN,2009,-4.6,-2.7972027972027997,3.0,2.0
EN,2014,1.5735294117647058,-0.94793833012072,1.5294117647058822,6.294117647058823
EN,2015,2.645000000000001,-0.1541536575672756,1.25,7.975
EN,2016,1.0644736842105265,-1.4249994367820793,1.6710526315789473,6.7105263157894735
EN,2017,1.0820512820512822,-1.2556506094776303,1.4871794871794872,5.205128205128205
EN,2018,2.3666666666666667,-0.48239785072466335,1.625,9.416666666666666
EN,2019,3.257142857142858,0.8452875675784604,1.0952380952380953,8.5
ER,2005,4.933333333333334,-2.2660557569393034,1.6666666666666667,4.666666666666667
ER,2006,0.05714285714285715,-1.7705100660459632,1.0,4.285714285714286
ER,2008,2.161111111111111,-6.929048775112414,2.0555555555555554,5.611111111111111
ER,2009,3.0,-7.095726853791365,1.0,6.0
ER,2014,0.22500000000000023,-6.041709648924758,1.6666666666666667,4.75
ER,2015,-0.6636363636363637,-4.865975171673705,2.0,6.818181818181818
ER,2016,0.2454545454545454,-4.440704985539454,1.7272727272727273,8.363636363636363
ER,2017,4.590909090909091,1.4878984897948155,1.1818181818181819,6.636363636363637
ER,2018,3.521621621621622,-0.41564906308768573,1.2432432432432432,5.351351351351352
ER,2019,-2.18,-7.519884383648804,2.2,3.8
ES,2005,-10.0,-4.76947535771065,4.0,1.0
ES,2006,1.0,-5.6016597510373405,1.0,10.0
ES,2007,0.8099999999999999,-1.887734032119327,1.6,4.5
ES,2008,2.4,-4.136204827053195,1.7,3.3
ES,2009,1.6666666666666667,-4.251066852407141,1.7777777777777777,3.111111111111111
ES,2014,2.5,-3.7417827911615382,1.7,5.15
ES,2015,0.17105263157894682,-1.6311109157279506,1.7894736842105263,6.526315789473684
ES,2016,0.34137931034482727,-2.438748906603802,1.9827586206896552,4.482758620689655
ES,2017,-1.4384615384615385,-4.285699004527735,2.5384615384615383,4.384615384615385
ES,2018,0.7131578947368412,-3.468302871527533,1.894736842105263,6.105263157894737
ES,2019,0.7516129032258059,-2.236464426052818,1.6129032258064515,6.225806451612903
ET,2005,-7.2105263157894735,-0.7931233045513947,3.1578947368421053,6.631578947368421
ET,2006,-1.4450000000000005,0.12729102674077358,1.9,3.5
ET,2007,6.141176470588237,2.3898990680901284,1.1176470588235294,3.0294117647058822
ET,2008,-2.3888888888888884,-1.346532973193168,2.5555555555555554,4.888888888888889
ET,2009,1.442857142857143,-0.64480706718035,2.142857142857143,6.285714285714286
ET,2014,-0.5882352941176475,-2.3031113915559644,2.264705882352941,7.264705882352941
ET,2015,1.8490196078431376,-0.9867212506066739,1.7058823529411764,6.921568627450981
ET,2016,1.8327868852459017,-1.3931423207989706,1.540983606557377,4.885245901639344
ET,2017,4.305263157894737,1.0204971503729217,1.394736842105263,5.394736842105263
ET,2018,2.3514285714285714,-0.5340606841235002,1.4857142857142858,9.142857142857142
ET,2019,1.8417910447761199,-0.17910407721816327,1.2985074626865671,6.298507462686567
EZ,2005,1.2142857142857142,-4.212317959145311,1.0714285714285714,6.5
EZ,2006,2.8000000000000003,1.7493918835065643,1.4444444444444444,4.222222222222222
EZ,2007,5.647619047619047,0.30046124061122803,1.8095238095238095,7.476190476190476
EZ,2008,-4.3,-5.6069370350120735,2.5,3.8333333333333335
EZ,2009,1.9,1.77383592017738,1.0,2.0
EZ,2014,1.982926829268293,-1.5256948971636615,1.5853658536585367,7.7560975609756095
EZ,2015,1.5666666666666664,-1.6340202966346238,1.4305555555555556,7.944444444444445
EZ,2016,1.3591194968553464,-2.2264393029765386,1.7547169811320755,5.754716981132075
EZ,2017,-1.303225806451613,-1.6836612064197862,2.3225806451612905,6.645161290322581
EZ,2018,1.5285714285714287,-0.8052226466573836,1.5844155844155845,8.12987012987013
EZ,2019,2.696000000000001,-0.5466454662323849,1.36,8.306666666666667
FG,2018,1.9,-0.0663089069824847,1.0,7.5
FI,2005,-0.34,-1.342654058803491,1.6,2.9
FI,2006,-2.54,-2.2227488277723966,2.6,4.6
FI,2007,0.4071428571428571,-0.32454596241764044,1.5714285714285714,6.428571428571429
FI,2008,0.1499999999999999,-4.031493947013347,1.75,6.0
FI,2009,-0.9555555555555555,2.3922652567790603,2.3333333333333335,4.555555555555555
FI,2014,2.1799999999999997,-1.2005484488745768,1.5142857142857142,6.571428571428571
FI,2015,3.0365079365079377,-0.1699231572011867,1.2380952380952381,7.4603174603174605
FI,2016,1.225490196078432,-1.5664928187444997,1.4607843137254901,6.362745098039215
FI,2017,1.4654761904761915,-1.2774071599711212,1.3928571428571428,4.5
FI,2018,2.2260273972602755,-1.026392665571052,1.2945205479452055,7.089041095890411
FI,2019,3.271153846153846,-0.726809574751653,1.2307692307692308,8.538461538461538
FJ,2005,0.13999999999999985,0.4554204566999541,1.8,7.4
FJ,2006,2.0,-0.533307664493954,1.4,3.2
FJ,2007,4.5,1.2230452674897132,1.3333333333333333,2.3333333333333335
FJ,2008,3.2599999999999993,-0.321225309086498,1.3,3.6
FJ,2009,6.466666666666666,-0.6647381747122836,1.0,10.0
FJ,2014,1.4312499999999995,0.7546840737171004,1.5625,6.46875
FJ,2015,2.3925925925925924,-0.1530143138289676,1.2962962962962963,6.703703703703703
FJ,2016,2.527272727272727,-0.7860692789866238,1.1363636363636365,3.0454545454545454
FJ,2017,1.7439999999999996,0.24640905686099351,1.36,4.44
FJ,2018,1.0999999999999994,0.01345751358966501,1.4090909090909092,5.954545454545454
FJ,2019,2.4705882352941173,0.7202626187281354,1.3529411764705883,7.588235294117647
FK,2015,2.125,-0.6034585603166576,1.0,5.25
FK,2016,4.0,2.08138393115,1.0,2.0
FM,2014,-2.0,-0.76238881829733,3.0,1.0
FM,2015,1.0,0.5470459518599601,1.0,8.0
FM,2016,0.4,-3.4375104653298396,1.0,30.0
FM,2018,1.0,3.09597523219815,1.0,1.0
FM,2019,1.9,-0.7600434310531999,1.0,2.0
FO,2016,0.3333333333333333,0.94117647058824,1.3333333333333333,2.0
FP,2015,2.3499999999999996,4.939258312020461,1.0,6.0
FP,2016,1.0,3.5294117647058796,1.0,8.0
FP,2018,2.1,-0.05810842159665327,1.5,4.333333333333333
FP,2019,2.6666666666666665,-4.040784705678321,1.0,8.0
FR,2005,0.18106060606060584,-1.5593578656001306,1.75,4.545454545454546
FR,2006,0.5916666666666667,-2.155266158546503,1.9814814814814814,4.12037037037037
FR,2007,0.5455128205128209,-1.7233905285606794,1.814102564102564,5.314102564102564
FR,2008,1.5978021978021988,-1.6714519838485065,1.4835164835164836,4.186813186813187
FR,2009,-0.18000000000000002,-1.8054544370941241,1.8,4.588235294117647
FR,2014,0.7867441860465115,-1.7742503416928153,1.786046511627907,5.144186046511628
FR,2015,1.6082408874801877,-1.5833223475898441,1.5198098256735342,7.0269413629160065
FR,2017,0.9908814589665657,-1.6930421161574687,1.8601823708206686,5.221884498480243
FR,2018,1.8598326359832564,-0.715342958367251,1.49581589958159,6.826359832635983
FR,2019,1.523010380622831,-0.9843852532276924,1.6401384083044983,6.614186851211072
GA,2005,-2.0,-8.490152943641322,3.0,2.3333333333333335
GA,2006,1.75,0.615160615160615,1.0,3.0
GA,2007,0.0,0.32894736842106,1.0,2.5
GA,2008,-0.6545454545454544,-2.0977655375104542,2.4545454545454546,2.909090909090909
GA,2009,0.0,5.15672396359959,1.0,2.0
GA,2014,-0.43076923076923074,-1.542014074792801,1.8461538461538463,4.923076923076923
GA,2015,0.43000000000000005,-2.334753242828649,1.85,6.25
GA,2016,0.13055555555555565,-2.6450990280615323,1.75,4.5
GA,2017,0.7750000000000004,-2.5793136720277334,1.375,6.875
GA,2018,0.8285714285714286,0.4822747326799277,1.5714285714285714,7.857142857142857
GA,2019,0.20909090909090916,-3.5827434057006315,1.9090909090909092,4.636363636363637
GB,2005,-7.5,-0.4217346407259449,3.5,7.0
GB,2008,-1.4666666666666668,-0.98538875009463,2.0,8.333333333333334
GB,2014,2.3499999999999996,-0.25838330966306,1.0,6.5
GB,2015,2.7249999999999996,-0.805965273276595,1.25,8.875
GB,2016,-1.7402173913043477,-6.733627557389443,2.532608695652174,4.282608695652174
GB,2017,7.0,-3.96825396825397,2.0,6.0
GB,2018,2.766666666666666,-0.6765094659940033,1.2222222222222223,8.88888888888889
GB,2019,2.7818181818181817,-0.7336410639818315,1.1818181818181819,7.454545454545454
GG,2006,1.5999999999999999,-2.870831053215293,1.0,1.2857142857142858
GG,2008,2.3499999999999996,-2.99380591878871,1.0,3.0
GG,2014,3.4571428571428577,-0.8552569711145556,2.0,5.0
GG,2015,2.304,-0.8454093819721982,1.28,7.72
GG,2016,-0.34838709677419366,-3.4707822182485253,2.064516129032258,4.741935483870968
GG,2017,0.17142857142857132,-5.034699144661801,1.8571428571428572,5.142857142857143
GG,2018,1.4833333333333332,-3.269733070981072,2.1666666666666665,5.166666666666667
GG,2019,0.2733333333333333,-2.184205582218205,1.8,5.8
GH,2005,2.6,1.355432771870912,1.4,6.3
GH,2006,2.0473684210526315,1.4924929658292985,1.631578947368421,4.947368421052632
GH,2007,0.7533333333333331,1.6340756346658176,1.6,4.066666666666666
GH,2008,0.6578947368421053,-0.06288643869192252,1.8421052631578947,6.315789473684211
GH,2009,0.8799999999999999,0.9617265895341854,2.16,6.4
GH,2014,1.941935483870968,-0.27777346199541775,1.3387096774193548,5.580645161290323
GH,2015,1.0039603960396035,-1.066318405177246,1.7623762376237624,5.891089108910891
GH,2016,1.1642533936651582,-0.3407064373385502,1.5972850678733033,4.959276018099548
GH,2017,1.0159999999999998,-1.4091330909817164,1.7733333333333334,4.88
GH,2018,1.273913043478261,0.8720188512688369,1.7826086956521738,7.043478260869565
GH,2019,1.8127906976744197,-0.24784369828206407,1.4534883720930232,6.593023255813954
GI,2006,0.0,-3.1732476477967326,1.0,6.0
GI,2007,1.9,-3.46534653465346,1.0,5.0
GI,2008,7.4,-3.300221279592665,2.0,14.0
GI,2014,-5.0,-1.7759562841530099,4.0,6.0
GI,2015,2.1666666666666665,-1.966716049172013,1.0,10.666666666666666
GI,2016,-1.25,-1.980676328502415,2.0,5.0
GI,2017,2.6199999999999997,-2.825918762088976,1.0,1.4
GI,2018,2.0461538461538464,-2.9933135762326253,1.4615384615384615,9.076923076923077
GI,2019,1.075,-1.512579807150358,1.90625,7.5
GJ,2006,6.0,0.2127659574468,2.0,2.0
GJ,2007,0.0,-0.96230954290296,1.0,2.0
GJ,2014,3.8000000000000003,2.128865221069115,1.0,6.333333333333333
GJ,2015,2.9,0.37209739423103205,1.0,3.8
GJ,2016,-0.9222222222222223,0.5936617734803276,1.6666666666666667,5.444444444444445
GJ,2018,2.19,-0.5326936598482341,1.8,5.7
GJ,2019,-0.10000000000000024,-5.294082734880426,2.0,7.666666666666667
GK,2008,-2.0,-4.557885141294441,3.0,2.0
GK,2014,-10.0,-9.62343096234309,4.0,4.0
GK,2015,-1.1,-4.2873303167420795,2.5,6.0
GK,2016,1.9,1.1363636363636398,1.0,1.0
GK,2018,3.6,1.275871877011733,1.2857142857142858,5.0
GK,2019,1.5571428571428572,-0.9477231642650589,1.2857142857142858,8.142857142857142
GL,2005,0.05999999999999996,-1.7784343313558177,1.0,6.4
GL,2006,-0.4,-1.70745589072283,1.0,2.5
GL,2008,-1.2,-2.128311872720815,1.5,7.0
GL,2014,1.9,-1.74973488865323,1.0,3.0
GL,2015,2.5833333333333335,-1.5177282002527601,1.0,7.833333333333333
GL,2016,2.0,-0.4378930860027649,1.1428571428571428,3.7142857142857144
GL,2017,-4.4,-2.371281437385577,3.0,15.333333333333334
GL,2018,0.8000000000000002,-2.9693995366793,1.5,8.833333333333334
GL,2019,-0.4809523809523809,-2.469476275078669,2.0,7.619047619047619
GM,2005,1.248837209302326,-1.1290191175697022,1.627906976744186,4.825581395348837
GM,2006,2.9008264454928323,-1.2678684285576198,1.4545454545454546,4.917355371900826
GM,2007,0.5802083333333333,-1.360892004748478,1.7708333333333333,4.520833333333333
GM,2008,1.045,-1.1380496804329214,1.7625,4.65
GM,2009,-1.2210526315789463,-2.788374847728217,2.231578947368421,4.063157894736842
GM,2014,0.7963210702341141,-1.7789357150107004,1.7023411371237458,5.2274247491638794
GM,2015,1.572857142857131,-1.4233822890003835,1.5346938775510204,7.3612244897959185
GM,2017,1.2011111111111104,-1.8156582180643888,1.7833333333333334,4.261111111111111
GM,2018,2.2620209059233414,-1.2134875666772633,1.480836236933798,6.634146341463414
GM,2019,1.6976744186046424,-1.4385655146764995,1.572938689217759,7.251585623678647
GP,2014,2.257142857142857,0.7337117128188979,1.0,7.571428571428571
GP,2015,2.144999999999999,-1.5055869669040436,1.25,12.3
GP,2016,0.5666666666666668,-1.483921705451771,1.75,9.0
GP,2017,6.0,3.3333333333333304,2.0,6.0
GP,2018,1.7999999999999998,-1.659803561010213,1.5625,8.375
GP,2019,1.7232558139534881,-1.2115495593911272,1.441860465116279,9.44186046511628
GQ,2005,4.0,1.49700598802396,1.0,10.0
GQ,2007,-0.8,-5.674953254659575,2.5,4.5
GQ,2008,1.5999999999999999,-0.784512322973867,1.0,6.333333333333333
GQ,2014,2.8200000000000003,-1.3241266027826621,1.4,8.0
GQ,2015,0.8615384615384615,-1.7602530726511079,1.7692307692307692,5.769230769230769
GQ,2016,1.1129032258064515,-3.4697158803039505,1.7096774193548387,5.419354838709677
GQ,2017,-3.2800000000000007,-3.7104229054400197,2.8666666666666667,3.1333333333333333
GQ,2018,-1.1714285714285713,-2.119408515866165,2.142857142857143,8.0
GQ,2019,-0.47199999999999986,-0.6399122802354887,1.84,8.44
GR,2005,0.48750000000000004,-0.7586787486611953,1.84375,8.375
GR,2006,0.9846153882833627,-2.3840974365219574,1.7307692307692308,5.269230769230769
GR,2007,1.0352941176470585,0.5855370141349876,1.5,4.205882352941177
GR,2008,0.48301886792452814,-0.9143158965983139,1.6603773584905661,5.962264150943396
GR,2009,1.1285714285714281,-1.5233498886225256,1.6666666666666667,6.761904761904762
